event_id,begin_time_utc,begin_lat,begin_lon,cape,cin,temp_2m,dewpoint_2m,surface_pressure,tcwv,shear_0_1km,shear_0_3km,ef_category,ef_binary,tor_f_scale_raw,cz_timezone,begin_date_time_raw
790276,2018-11-01T05:00:00+00:00,30.0456,-93.2328,862.4375,6.682636737823486,295.434326171875,294.80633544921875,100530.4375,57.6670036315918,15.970389925417523,21.1329972323696,0.0,0,EF0,CST-6,31-OCT-18 23:16:00
777955,2018-10-04T00:00:00+00:00,44.9865,-89.0458,2377.6875,0.344425231218338,295.50244140625,293.6357421875,95080.1875,48.737831115722656,15.113956518433342,22.41317325415731,0.0,0,EF0,CST-6,03-OCT-18 18:08:00
790176,2018-10-07T22:00:00+00:00,34.904,-98.6623,702.6875,29.29704475402832,297.127685546875,295.425537109375,95724.5,47.56672668457031,8.708009559692412,13.852182878877468,0.0,0,EF0,CST-6,07-OCT-18 16:10:00
790183,2018-10-09T13:00:00+00:00,33.932,-97.125,960.125,0.3625466525554657,294.765869140625,293.877197265625,97787.875,45.181251525878906,12.233594101716122,14.805748207680224,1.0,0,EF1,CST-6,09-OCT-18 06:58:00
778823,2018-10-02T19:00:00+00:00,41.7276,-80.0345,640.0,2.256525993347168,292.545166015625,292.340576171875,96495.0625,35.709983825683594,9.265924646157474,16.869787503736063,1.0,0,EF1,EST-5,02-OCT-18 14:05:00
778821,2018-10-02T19:00:00+00:00,41.7531,-80.3561,694.625,1.0221511125564575,293.049072265625,292.717529296875,97669.0625,37.640647888183594,10.292027159895834,17.1315042451913,2.0,1,EF2,EST-5,02-OCT-18 13:33:00
789523,2018-10-13T19:00:00+00:00,32.0394,-96.2368,1457.125,16.906307220458984,294.862060546875,293.6884765625,99468.0625,56.084083557128906,16.19029897540907,20.5889754232718,0.0,0,EF0,CST-6,13-OCT-18 13:13:00
790229,2018-10-08T23:00:00+00:00,40.4605,-94.9081,817.4375,58.48747253417969,295.80419921875,293.851806640625,97241.75,48.48416519165039,8.507924551881215,19.276888102494336,0.0,0,EF0,CST-6,08-OCT-18 16:54:00
790230,2018-10-08T23:00:00+00:00,40.3515,-93.2249,312.1875,104.37809753417969,297.30419921875,294.853759765625,97933.75,39.49979019165039,8.202796725610423,17.717252425031976,0.0,0,EF0,CST-6,08-OCT-18 17:02:00
790301,2018-10-02T22:00:00+00:00,41.317,-75.6767,556.5,48.906314849853516,293.74609375,292.197021484375,96257.625,39.79576873779297,10.258021210950602,16.585119839981786,0.0,0,EF0,EST-5,02-OCT-18 17:01:00
778822,2018-10-02T20:00:00+00:00,41.692,-79.8419,585.75,1.6875110864639282,292.603759765625,292.248779296875,96461.9375,35.641448974609375,10.157898633289978,17.16082920675319,1.0,0,EF1,EST-5,02-OCT-18 14:32:00
790303,2018-10-02T22:00:00+00:00,41.3106,-75.6243,556.5,48.906314849853516,293.74609375,292.197021484375,96257.625,39.79576873779297,10.258021210950602,16.585119839981786,0.0,0,EF0,EST-5,02-OCT-18 17:11:00
779362,2018-10-02T21:00:00+00:00,41.545,-77.1782,382.6875,61.92204666137695,293.90234375,293.232421875,96012.875,33.66161346435547,10.330902956187376,16.172546976542034,2.0,1,EF2,EST-5,02-OCT-18 16:03:00
779390,2018-10-02T21:00:00+00:00,41.33,-78.6298,656.4375,1.2501733303070068,293.4033203125,293.3798828125,95524.875,35.57469940185547,9.636321616221982,14.518986661371976,0.0,0,EF0,EST-5,02-OCT-18 16:05:00
779363,2018-10-02T20:00:00+00:00,41.9347,-79.4407,537.25,0.4218861162662506,291.839111328125,291.690185546875,95792.9375,34.130706787109375,10.185673360426705,17.97308065070586,1.0,0,EF1,EST-5,02-OCT-18 14:43:00
788725,2018-10-02T21:00:00+00:00,41.166,-79.121,755.0625,0.8126733303070068,294.2626953125,294.1376953125,96188.875,37.32567596435547,9.89842916021825,14.756130176880788,0.0,0,EF0,EST-5,02-OCT-18 16:03:00
788726,2018-10-02T21:00:00+00:00,39.945,-80.396,844.4375,15.375173568725586,296.7021484375,295.6435546875,97617.875,38.70458221435547,10.864235187359663,14.18250746435104,1.0,0,EF1,EST-5,02-OCT-18 16:26:00
788728,2018-10-02T22:00:00+00:00,41.142,-79.168,773.375,1.046938419342041,293.12890625,292.269287109375,96174.625,36.89537811279297,11.32699205696679,17.41645716946598,2.0,1,EF2,EST-5,02-OCT-18 16:33:00
788731,2018-10-02T22:00:00+00:00,40.244,-79.53,994.375,11.4688138961792,293.9912109375,292.883544921875,96526.625,39.60045623779297,10.407878388806672,16.016343577627246,1.0,0,EF1,EST-5,02-OCT-18 16:37:00
788735,2018-10-02T22:00:00+00:00,40.143,-79.399,994.375,11.4688138961792,293.9912109375,292.883544921875,96526.625,39.60045623779297,10.407878388806672,16.016343577627246,2.0,1,EF2,EST-5,02-OCT-18 16:55:00
788733,2018-10-02T22:00:00+00:00,40.211,-79.56,1254.5,17.796937942504883,294.50390625,293.370849609375,97475.625,40.68541717529297,10.861204830800297,16.22721383756549,0.0,0,EF0,EST-5,02-OCT-18 16:38:00
764423,2018-07-29T23:00:00+00:00,40.27,-103.62,1225.375,203.2656707763672,296.825439453125,288.897705078125,86725.375,29.67527198791504,0.4359084823035519,18.287787260703137,2.0,1,EF2,MST-7,29-JUL-18 15:49:00
790177,2018-10-07T23:00:00+00:00,34.501,-97.166,883.375,37.35950469970703,296.400634765625,294.322509765625,97441.1875,43.851139068603516,6.862933860414938,14.499058704945996,0.0,0,EF0,CST-6,07-OCT-18 16:38:00
778521,2018-10-08T22:00:00+00:00,33.205,-102.3703,33.875,,294.3515625,287.54736328125,88962.125,22.8863525390625,0.0865359823625535,9.56324052099486,,0,EFU,CST-6,08-OCT-18 16:02:00
790178,2018-10-07T23:00:00+00:00,34.507,-97.16,883.375,37.35950469970703,296.400634765625,294.322509765625,97441.1875,43.851139068603516,6.862933860414938,14.499058704945996,0.0,0,EF0,CST-6,07-OCT-18 16:39:00
785261,2018-11-01T00:00:00+00:00,31.8025,-94.8477,131.1875,111.8236312866211,294.369873046875,293.3563537597656,99282.9375,49.601619720458984,15.29628853307775,17.272190318584965,1.0,0,EF1,CST-6,31-OCT-18 17:48:00
